year,quarter,brand,count
2019,1,FORD,68668
2019,1,VOLKSWAGEN,60350
2019,1,VAUXHALL,55300
2019,1,MERCEDES,52108
2019,1,BMW,47240
2019,1,AUDI,41994
2019,1,TOYOTA,33809
2019,1,NISSAN,30009
2019,1,KIA,29985
2019,1,PEUGEOT,25289
2019,1,HYUNDAI,24787
2019,1,LAND ROVER,24113
2019,1,SKODA,22061
2019,1,SEAT,20680
2019,1,RENAULT,19164
2019,1,MINI,18194
2019,1,CITROEN,17857
2019,1,VOLVO,16349
2019,1,HONDA,15683
2019,1,MAZDA,13154
2019,1,SUZUKI,11974
2019,1,JAGUAR,11555
2019,1,FIAT,11041
2019,1,DACIA,10863
2019,1,MITSUBISHI,5786
2019,1,LEXUS,4412
2019,1,MG,3122
2019,1,PORSCHE,2549
2019,1,SMART,1710
2019,1,JEEP,1604
2019,1,ABARTH,1223
2019,1,SUBARU,1074
2019,1,ALFA ROMEO,1070
2019,1,DS,975
2019,1,SSANGYONG,730
2019,1,TESLA,646
2019,1,ASTON MARTIN,552
2019,1,BENTLEY,534
2019,1,FERRARI,334
2019,1,MASERATI,307
2019,1,MCLAREN,267
2019,1,LAMBORGHINI,205
2019,1,OTHER BRITISH,204
2019,1,ROLLS ROYCE,152
2019,1,INFINITI,95
2019,1,LOTUS,85
2019,1,CATERHAM,69
2019,1,CHEVROLET,67
2019,1,DODGE,63
2019,1,CHEVROLET GMC,53
2019,1,MORGAN,46
2019,1,ALPINE,44
2019,1,TRIUMPH,40
2019,1,COLEMAN MILNE,33
2019,1,AUSTIN HEALEY,30
2019,1,LANCIA,30
2019,1,OPEL,30
2019,1,CHRYSLER,26
2019,1,AUSTIN,25
2019,1,CADILLAC,17
2019,1,LINCOLN,16
2019,1,DATSUN,15
2019,1,ROVER,15
2019,1,PONTIAC,13
2019,1,BUICK,12
2019,1,SAAB,10
2019,1,MORRIS,8
2019,1,MERCURY,7
2019,1,PLYMOUTH,7
2019,1,OLDSMOBILE,6
2019,1,DAIMLER,5
2019,1,SUNBEAM,5
2019,1,WESTFIELD,5
2019,1,ACURA,4
2019,1,CORVETTE,4
2019,1,DAIHATSU,4
2019,1,HUMMER,4
2019,1,DE TOMASO,3
2019,1,FSO CARS,3
2019,1,HOLDEN,3
2019,1,LADA,3
2019,1,TVR,3
2019,1,AIXAM,2
2019,1,ARIEL,2
2019,1,GINETTA,2
2019,1,HARLEY-DAVIDSON,2
2019,1,MAYBACH,2
2019,1,RILEY,2
2019,1,SINGER,2
2019,1,AC,1
2019,1,AM GENERAL,1
2019,1,BOND,1
2019,1,BRISTOL,1
2019,1,CAPRI,1
2019,1,DAVID BROWN,1
2019,1,HILLMAN,1
2019,1,HUMBER,1
2019,1,ISUZU,1
2019,1,IVECO,1
2019,1,JENSEN,1
2019,1,MARCOS,1
2019,1,MAXUS,1
2019,1,RALEIGH,1
2019,1,RELIANT,1
2019,1,TALBOT,1
2019,1,WARTBURG,1
2019,2,FORD,60619
2019,2,VOLKSWAGEN,52274
2019,2,BMW,43617
2019,2,MERCEDES,41435
2019,2,VAUXHALL,39625
2019,2,AUDI,39399
2019,2,TOYOTA,26553
2019,2,NISSAN,23951
2019,2,KIA,23291
2019,2,HYUNDAI,21188
2019,2,PEUGEOT,19444
2019,2,SKODA,19385
2019,2,LAND ROVER,18592
2019,2,SEAT,17207
2019,2,MINI,15156
2019,2,VOLVO,13890
2019,2,RENAULT,12896
2019,2,CITROEN,11839
2019,2,HONDA,9811
2019,2,JAGUAR,8735
2019,2,MAZDA,8494
2019,2,SUZUKI,8334
2019,2,DACIA,7649
2019,2,FIAT,6901
2019,2,PORSCHE,4514
2019,2,MITSUBISHI,4304
2019,2,MG,3294
2019,2,LEXUS,3020
2019,2,JEEP,1741
2019,2,SMART,1443
2019,2,TESLA,976
2019,2,ALFA ROMEO,886
2019,2,DS,757
2019,2,SUBARU,664
2019,2,ABARTH,639
2019,2,BENTLEY,495
2019,2,FERRARI,382
2019,2,ASTON MARTIN,380
2019,2,SSANGYONG,380
2019,2,MASERATI,262
2019,2,MCLAREN,224
2019,2,LAMBORGHINI,183
2019,2,OTHER BRITISH,164
2019,2,LOTUS,134
2019,2,ROLLS ROYCE,118
2019,2,INFINITI,105
2019,2,CHEVROLET,85
2019,2,CHEVROLET GMC,64
2019,2,MORGAN,63
2019,2,DODGE,61
2019,2,CATERHAM,60
2019,2,TRIUMPH,49
2019,2,ALPINE,44
2019,2,OPEL,38
2019,2,LINCOLN,28
2019,2,CADILLAC,23
2019,2,CHRYSLER,22
2019,2,DATSUN,22
2019,2,LANCIA,19
2019,2,ROVER,19
2019,2,AUSTIN HEALEY,18
2019,2,AUSTIN,14
2019,2,BUICK,14
2019,2,PONTIAC,14
2019,2,MERCURY,9
2019,2,WESTFIELD,9
2019,2,PLYMOUTH,8
2019,2,ARIEL,7
2019,2,COLEMAN MILNE,6
2019,2,DAIHATSU,6
2019,2,HUMMER,6
2019,2,SAAB,6
2019,2,CORVETTE,5
2019,2,ISUZU,5
2019,2,JENSEN,5
2019,2,OLDSMOBILE,5
2019,2,SUNBEAM,5
2019,2,BUGATTI,4
2019,2,IVECO,4
2019,2,MORRIS,4
2019,2,ACURA,3
2019,2,DAIMLER,3
2019,2,HOLDEN,3
2019,2,PROTON,3
2019,2,GINETTA,2
2019,2,HILLMAN,2
2019,2,HUMBER,2
2019,2,LADA,2
2019,2,LEYLAND,2
2019,2,LEYLAND DAF,2
2019,2,RILEY,2
2019,2,AEON,1
2019,2,ALPINA,1
2019,2,ARIIC,1
2019,2,AUSTIN-MORRIS,1
2019,2,BAJAJ,1
2019,2,BRISTOL,1
2019,2,DE TOMASO,1
2019,2,FSO CARS,1
2019,2,GENERAL MOTORS,1
2019,2,IRIS.BUS,1
2019,2,LAMBRETTA,1
2019,2,MAGIRUS DEUTZ,1
2019,2,MOSKVICH,1
2019,2,POLSKI-FIAT,1
2019,2,PULSE,1
2019,2,RENAULT TRUCKS,1
2019,2,SINGER,1
2019,2,TALBOT,1
2019,2,THINK,1
2019,2,TVR,1
2019,3,FORD,60883
2019,3,MERCEDES,47760
2019,3,VOLKSWAGEN,46964
2019,3,VAUXHALL,42772
2019,3,BMW,41860
2019,3,TOYOTA,32742
2019,3,AUDI,32271
2019,3,KIA,26958
2019,3,NISSAN,22959
2019,3,HYUNDAI,22746
2019,3,PEUGEOT,20843
2019,3,LAND ROVER,19019
2019,3,MINI,17535
2019,3,SEAT,17215
2019,3,SKODA,17146
2019,3,RENAULT,15866
2019,3,VOLVO,14546
2019,3,CITROEN,13062
2019,3,MAZDA,12017
2019,3,HONDA,11306
2019,3,JAGUAR,9900
2019,3,SUZUKI,9410
2019,3,FIAT,7226
2019,3,DACIA,6762
2019,3,TESLA,5974
2019,3,LEXUS,5415
2019,3,MITSUBISHI,3881
2019,3,PORSCHE,3343
2019,3,MG,3137
2019,3,JEEP,1714
2019,3,DS,1012
2019,3,ABARTH,990
2019,3,ALFA ROMEO,978
2019,3,SUBARU,834
2019,3,SMART,693
2019,3,SSANGYONG,557
2019,3,BENTLEY,475
2019,3,ASTON MARTIN,447
2019,3,FERRARI,287
2019,3,MASERATI,237
2019,3,OTHER BRITISH,187
2019,3,MCLAREN,155
2019,3,LAMBORGHINI,152
2019,3,ROLLS ROYCE,137
2019,3,CHEVROLET,103
2019,3,INFINITI,87
2019,3,LOTUS,80
2019,3,MORGAN,59
2019,3,CHEVROLET GMC,53
2019,3,ALPINE,51
2019,3,DODGE,51
2019,3,CATERHAM,42
2019,3,COLEMAN MILNE,39
2019,3,CHRYSLER,36
2019,3,TRIUMPH,36
2019,3,OPEL,32
2019,3,CADILLAC,30
2019,3,LINCOLN,27
2019,3,LANCIA,26
2019,3,AUSTIN,23
2019,3,DATSUN,23
2019,3,ROVER,22
2019,3,AUSTIN HEALEY,21
2019,3,PLYMOUTH,18
2019,3,WESTFIELD,14
2019,3,PONTIAC,12
2019,3,OLDSMOBILE,9
2019,3,SAAB,9
2019,3,DAIMLER,8
2019,3,HUMMER,8
2019,3,MORRIS,8
2019,3,ARIEL,7
2019,3,BUICK,6
2019,3,MERCURY,6
2019,3,CORVETTE,5
2019,3,RENAULT TRUCKS,5
2019,3,GENERAL MOTORS,4
2019,3,JENSEN,4
2019,3,DAIHATSU,3
2019,3,JIALING,3
2019,3,LADA,3
2019,3,ZENOS,3
2019,3,AC,2
2019,3,ACURA,2
2019,3,AEON,2
2019,3,BUGATTI,2
2019,3,CLASSIC CUSTOM,2
2019,3,DFSK,2
2019,3,HUMBER,2
2019,3,ISUZU,2
2019,3,RELIANT,2
2019,3,SUKIDA,2
2019,3,SUNBEAM,2
2019,3,WARTBURG,2
2019,3,WOLSELEY,2
2019,3,BOND,1
2019,3,FSO CARS,1
2019,3,HOLDEN,1
2019,3,IVECO,1
2019,3,LAMBRETTA,1
2019,3,MH MOTORCYCLES,1
2019,3,MITSUBISHI FUSO,1
2019,3,MK SPORTSCARS,1
2019,3,MOBILVETTA,1
2019,3,MOSKVICH,1
2019,3,PEGASO,1
2019,3,PINZGAUER,1
2019,3,PROTON,1
2019,3,PS MOTOR MANET,1
2019,3,R-VISION,1
2019,3,RILEY,1
2019,3,SCARAB,1
2019,3,SIMCA,1
2019,3,SINGER,1
2019,3,TALBOT,1
2019,3,TVR,1
2019,3,WEIDEMANN,1
2019,3,ZASTAVA,1
2019,4,FORD,48841
2019,4,VOLKSWAGEN,44604
2019,4,BMW,38077
2019,4,MERCEDES,31582
2019,4,AUDI,25879
2019,4,VAUXHALL,23226
2019,4,TOYOTA,21479
2019,4,NISSAN,17990
2019,4,KIA,17156
2019,4,SKODA,16288
2019,4,LAND ROVER,16268
2019,4,PEUGEOT,16197
2019,4,HYUNDAI,14640
2019,4,MINI,14162
2019,4,SEAT,13858
2019,4,VOLVO,11938
2019,4,RENAULT,11243
2019,4,CITROEN,8344
2019,4,HONDA,7956
2019,4,JAGUAR,6996
2019,4,MAZDA,6911
2019,4,DACIA,5593
2019,4,TESLA,5577
2019,4,PORSCHE,5393
2019,4,SUZUKI,5330
2019,4,FIAT,5148
2019,4,MG,3763
2019,4,LEXUS,2891
2019,4,MITSUBISHI,2735
2019,4,DS,1490
2019,4,JEEP,1373
2019,4,SUBARU,1135
2019,4,ALFA ROMEO,650
2019,4,ASTON MARTIN,564
2019,4,ABARTH,553
2019,4,BENTLEY,505
2019,4,SSANGYONG,284
2019,4,FERRARI,250
2019,4,MASERATI,193
2019,4,SMART,151
2019,4,OTHER BRITISH,128
2019,4,MCLAREN,110
2019,4,ROLLS ROYCE,107
2019,4,LAMBORGHINI,106
2019,4,DODGE,67
2019,4,MORGAN,56
2019,4,CATERHAM,53
2019,4,LOTUS,47
2019,4,CHEVROLET GMC,44
2019,4,CHEVROLET,43
2019,4,COLEMAN MILNE,35
2019,4,ALPINE,34
2019,4,OPEL,24
2019,4,LANCIA,23
2019,4,TRIUMPH,23
2019,4,AUSTIN HEALEY,22
2019,4,CHRYSLER,22
2019,4,DATSUN,22
2019,4,ROVER,22
2019,4,LINCOLN,21
2019,4,INFINITI,19
2019,4,CADILLAC,16
2019,4,PONTIAC,16
2019,4,AUSTIN,15
2019,4,DAIHATSU,10
2019,4,BUICK,9
2019,4,MORRIS,9
2019,4,SAAB,9
2019,4,ARIEL,8
2019,4,HUMMER,7
2019,4,CORVETTE,5
2019,4,OLDSMOBILE,5
2019,4,DAIMLER,4
2019,4,PLYMOUTH,4
2019,4,BUGATTI,3
2019,4,MAYBACH,3
2019,4,MERCURY,3
2019,4,WESTFIELD,3
2019,4,AC,2
2019,4,AEON,2
2019,4,CAN-AM,2
2019,4,DE TOMASO,2
2019,4,LADA,2
2019,4,R-VISION,2
2019,4,SINGER,2
2019,4,SUNBEAM,2
2019,4,TATA,2
2019,4,TVR,2
2019,4,WARTBURG,2
2019,4,ACURA,1
2019,4,BEDFORD,1
2019,4,FSO CARS,1
2019,4,GENERAL MOTORS,1
2019,4,HOLDEN,1
2019,4,ISUZU,1
2019,4,JENSEN,1
2019,4,KOENIGSEGG,1
2019,4,LEYLAND,1
2019,4,MAN,1
2019,4,MOBILVETTA,1
2019,4,NSU,1
2019,4,POLSKI-FIAT,1
2019,4,SAVIEM,1
2019,4,SIMCA,1
2019,4,TALBOT,1
2019,4,ZENOS,1
2020,1,VOLKSWAGEN,45684
2020,1,FORD,44308
2020,1,BMW,34531
2020,1,MERCEDES,34041
2020,1,AUDI,30806
2020,1,TOYOTA,29707
2020,1,VAUXHALL,26957
2020,1,NISSAN,24098
2020,1,KIA,22348
2020,1,LAND ROVER,20495
2020,1,SKODA,17400
2020,1,SEAT,15737
2020,1,PEUGEOT,14994
2020,1,HYUNDAI,13787
2020,1,MINI,13028
2020,1,VOLVO,12245
2020,1,RENAULT,10049
2020,1,HONDA,9817
2020,1,CITROEN,9187
2020,1,JAGUAR,8193
2020,1,MAZDA,7270
2020,1,FIAT,6287
2020,1,SUZUKI,6257
2020,1,TESLA,5700
2020,1,MG,5487
2020,1,DACIA,5046
2020,1,LEXUS,4488
2020,1,MITSUBISHI,3926
2020,1,PORSCHE,2868
2020,1,JEEP,1061
2020,1,DS,685
2020,1,ALFA ROMEO,678
2020,1,ABARTH,613
2020,1,BENTLEY,500
2020,1,SSANGYONG,484
2020,1,SUBARU,401
2020,1,FERRARI,355
2020,1,ASTON MARTIN,319
2020,1,SMART,248
2020,1,MASERATI,177
2020,1,MCLAREN,175
2020,1,LAMBORGHINI,163
2020,1,OTHER BRITISH,143
2020,1,ROLLS ROYCE,116
2020,1,MORGAN,61
2020,1,CHEVROLET,58
2020,1,CATERHAM,57
2020,1,LOTUS,57
2020,1,DODGE,54
2020,1,ALPINE,40
2020,1,CHEVROLET GMC,37
2020,1,OPEL,31
2020,1,TRIUMPH,27
2020,1,AUSTIN HEALEY,26
2020,1,CADILLAC,26
2020,1,COLEMAN MILNE,24
2020,1,AUSTIN,20
2020,1,CHRYSLER,19
2020,1,LANCIA,14
2020,1,LINCOLN,14
2020,1,DATSUN,13
2020,1,ARIEL,10
2020,1,PLYMOUTH,10
2020,1,ROVER,10
2020,1,BUICK,9
2020,1,MORRIS,8
2020,1,SAAB,8
2020,1,HUMMER,5
2020,1,INFINITI,5
2020,1,PONTIAC,5
2020,1,WESTFIELD,5
2020,1,BUGATTI,4
2020,1,GINETTA,4
2020,1,HOLDEN,4
2020,1,LADA,4
2020,1,MERCURY,4
2020,1,SUNBEAM,4
2020,1,DAIHATSU,3
2020,1,DAIMLER,3
2020,1,DFSK,3
2020,1,JENSEN,3
2020,1,OLDSMOBILE,3
2020,1,RILEY,3
2020,1,TVR,3
2020,1,BRISTOL,2
2020,1,CORVETTE,2
2020,1,MARCOS,2
2020,1,SIMCA,2
2020,1,SINGER,2
2020,1,TALBOT,2
2020,1,WEIDEMANN,2
2020,1,AC,1
2020,1,ACURA,1
2020,1,AUSTIN-MORRIS,1
2020,1,BMC,1
2020,1,CAETANO,1
2020,1,DAF,1
2020,1,FSO CARS,1
2020,1,GEM,1
2020,1,GENERAL MOTORS,1
2020,1,HAOTIAN,1
2020,1,HUMBER,1
2020,1,ISUZU,1
2020,1,LEYLAND REDLINE,1
2020,1,MOSKVICH,1
2020,1,NSU,1
2020,1,PANTHER,1
2020,1,PIAGGIO,1
2020,1,PRAGA,1
2020,1,PROTON,1
2020,1,SUNLIGHT,1
2020,1,TATA,1
2020,1,UAZ,1
2020,1,VANDEN PLAS,1
2020,1,WACKER NEUSON,1
2020,1,WARTBURG,1
2020,1,WOLSELEY,1
2020,1,X-SPORT,1
2020,1,YAMAHA,1
2020,2,FORD,16044
2020,2,VOLKSWAGEN,14014
2020,2,TOYOTA,12756
2020,2,BMW,12437
2020,2,MERCEDES,11937
2020,2,VAUXHALL,10768
2020,2,AUDI,9804
2020,2,NISSAN,6690
2020,2,KIA,6616
2020,2,PEUGEOT,6384
2020,2,SKODA,5740
2020,2,LAND ROVER,5684
2020,2,VOLVO,5644
2020,2,RENAULT,5355
2020,2,MINI,5287
2020,2,SEAT,4617
2020,2,TESLA,4480
2020,2,HYUNDAI,3903
2020,2,JAGUAR,2693
2020,2,CITROEN,2460
2020,2,DACIA,2358
2020,2,MG,2259
2020,2,FIAT,2219
2020,2,HONDA,1877
2020,2,MAZDA,1594
2020,2,SUZUKI,1528
2020,2,LEXUS,1497
2020,2,PORSCHE,1335
2020,2,MITSUBISHI,869
2020,2,JEEP,547
2020,2,ALFA ROMEO,305
2020,2,ABARTH,284
2020,2,DS,201
2020,2,SSANGYONG,186
2020,2,SMART,181
2020,2,FERRARI,166
2020,2,BENTLEY,157
2020,2,ASTON MARTIN,99
2020,2,LAMBORGHINI,92
2020,2,SUBARU,87
2020,2,MASERATI,63
2020,2,ROLLS ROYCE,44
2020,2,MCLAREN,32
2020,2,MORGAN,27
2020,2,OTHER BRITISH,27
2020,2,ALPINE,20
2020,2,LOTUS,20
2020,2,DODGE,19
2020,2,COLEMAN MILNE,18
2020,2,CHEVROLET,14
2020,2,AUSTIN HEALEY,12
2020,2,CHEVROLET GMC,9
2020,2,OPEL,9
2020,2,CADILLAC,7
2020,2,CATERHAM,7
2020,2,CHRYSLER,7
2020,2,TRIUMPH,6
2020,2,ARIEL,5
2020,2,LEVC,5
2020,2,MERCURY,5
2020,2,AUSTIN,4
2020,2,LANCIA,4
2020,2,PONTIAC,4
2020,2,DATSUN,3
2020,2,LINCOLN,3
2020,2,PLYMOUTH,3
2020,2,JENSEN,2
2020,2,MORRIS,2
2020,2,SAAB,2
2020,2,SUNBEAM,2
2020,2,HILLMAN,1
2020,2,HUMMER,1
2020,2,INFINITI,1
2020,2,ISUZU,1
2020,2,MAXUS,1
2020,2,OLDSMOBILE,1
2020,2,ROVER,1
2020,2,WARTBURG,1
2020,2,WESTFIELD,1
2020,2,ZHENHUA,1
2020,3,FORD,58730
2020,3,VOLKSWAGEN,52331
2020,3,AUDI,40157
2020,3,MERCEDES,39371
2020,3,BMW,38387
2020,3,TOYOTA,35359
2020,3,VAUXHALL,34660
2020,3,KIA,28182
2020,3,NISSAN,24553
2020,3,PEUGEOT,20875
2020,3,SKODA,20782
2020,3,HYUNDAI,20208
2020,3,RENAULT,19971
2020,3,LAND ROVER,19885
2020,3,MINI,15575
2020,3,SEAT,14765
2020,3,VOLVO,14618
2020,3,HONDA,11260
2020,3,CITROEN,10681
2020,3,MAZDA,10186
2020,3,DACIA,8974
2020,3,SUZUKI,8662
2020,3,JAGUAR,8103
2020,3,FIAT,7568
2020,3,TESLA,6877
2020,3,MG,6573
2020,3,LEXUS,5378
2020,3,PORSCHE,4703
2020,3,MITSUBISHI,3101
2020,3,JEEP,1855
2020,3,ABARTH,922
2020,3,DS,889
2020,3,ALFA ROMEO,633
2020,3,SSANGYONG,615
2020,3,SMART,585
2020,3,SUBARU,557
2020,3,BENTLEY,512
2020,3,FERRARI,353
2020,3,ASTON MARTIN,287
2020,3,POLESTAR,252
2020,3,MASERATI,204
2020,3,OTHER BRITISH,139
2020,3,LAMBORGHINI,133
2020,3,ROLLS ROYCE,120
2020,3,MCLAREN,112
2020,3,LOTUS,64
2020,3,MORGAN,58
2020,3,CHEVROLET GMC,52
2020,3,DODGE,52
2020,3,TRIUMPH,43
2020,3,CHEVROLET,39
2020,3,CATERHAM,37
2020,3,ALPINE,26
2020,3,AUSTIN HEALEY,23
2020,3,LINCOLN,19
2020,3,ROVER,19
2020,3,CHRYSLER,18
2020,3,OPEL,17
2020,3,AUSTIN,16
2020,3,COLEMAN MILNE,15
2020,3,PONTIAC,15
2020,3,CADILLAC,14
2020,3,LANCIA,14
2020,3,SAAB,13
2020,3,BUICK,11
2020,3,MORRIS,11
2020,3,ARIEL,10
2020,3,SUNBEAM,10
2020,3,CORVETTE,8
2020,3,DATSUN,8
2020,3,INFINITI,8
2020,3,DAIMLER,6
2020,3,PLYMOUTH,6
2020,3,BUGATTI,5
2020,3,HUMMER,5
2020,3,MERCURY,5
2020,3,OLDSMOBILE,5
2020,3,DAIHATSU,4
2020,3,JENSEN,4
2020,3,LADA,4
2020,3,WESTFIELD,4
2020,3,GENERAL MOTORS,3
2020,3,IVECO,3
2020,3,TVR,3
2020,3,DE TOMASO,2
2020,3,DFSK,2
2020,3,REWACO,2
2020,3,TOMOS,2
2020,3,WARTBURG,2
2020,3,AM GENERAL,1
2020,3,BRITISH TRACKSTAR,1
2020,3,BSA,1
2020,3,FSO CARS,1
2020,3,GINETTA,1
2020,3,HOLDEN,1
2020,3,JIALING,1
2020,3,KYMCO,1
2020,3,LEYLAND CARS,1
2020,3,MAGIRUS DEUTZ,1
2020,3,MAYBACH,1
2020,3,NSU,1
2020,3,OTHER AGRIC/CONSTRUCTIONAL,1
2020,3,OVER,1
2020,3,PANTHER,1
2020,3,PIAGGIO,1
2020,3,PINZGAUER,1
2020,3,RILEY,1
2020,3,SANTANA,1
2020,3,SCORPA,1
2020,3,SIMCA,1
2020,3,STEYR,1
2020,3,TALBOT,1
2020,3,UM,1
2020,3,VOLGA,1
2020,3,WEIDEMANN,1
2020,3,WOLSELEY,1
2020,3,ZASTAVA,1
2020,4,VOLKSWAGEN,38103
2020,4,FORD,35314
2020,4,BMW,31129
2020,4,AUDI,27566
2020,4,MERCEDES,26503
2020,4,VAUXHALL,23533
2020,4,TOYOTA,21166
2020,4,NISSAN,18700
2020,4,PEUGEOT,14916
2020,4,SKODA,14687
2020,4,VOLVO,14369
2020,4,LAND ROVER,13976
2020,4,KIA,13390
2020,4,MINI,12303
2020,4,SEAT,10467
2020,4,HYUNDAI,9634
2020,4,TESLA,7732
2020,4,RENAULT,7714
2020,4,JAGUAR,7376
2020,4,PORSCHE,5758
2020,4,CITROEN,5740
2020,4,HONDA,5033
2020,4,MG,4210
2020,4,MAZDA,4066
2020,4,FIAT,3616
2020,4,SUZUKI,3325
2020,4,DACIA,2440
2020,4,LEXUS,2394
2020,4,MITSUBISHI,1569
2020,4,JEEP,1350
2020,4,ALFA ROMEO,620
2020,4,DS,615
2020,4,POLESTAR,599
2020,4,ABARTH,482
2020,4,SUBARU,454
2020,4,BENTLEY,383
2020,4,SMART,341
2020,4,ASTON MARTIN,273
2020,4,FERRARI,242
2020,4,SSANGYONG,200
2020,4,OTHER BRITISH,176
2020,4,MASERATI,173
2020,4,CUPRA,162
2020,4,LAMBORGHINI,127
2020,4,ROLLS ROYCE,89
2020,4,MCLAREN,79
2020,4,LOTUS,78
2020,4,DODGE,67
2020,4,CHEVROLET GMC,59
2020,4,COLEMAN MILNE,44
2020,4,CHEVROLET,40
2020,4,CATERHAM,37
2020,4,MORGAN,37
2020,4,TRIUMPH,32
2020,4,AUSTIN HEALEY,29
2020,4,LANCIA,28
2020,4,OPEL,25
2020,4,AUSTIN,24
2020,4,DATSUN,23
2020,4,ALPINE,22
2020,4,CADILLAC,21
2020,4,ROVER,17
2020,4,LINCOLN,15
2020,4,CHRYSLER,12
2020,4,WESTFIELD,12
2020,4,PLYMOUTH,10
2020,4,ARIEL,9
2020,4,BUICK,9
2020,4,MORRIS,9
2020,4,PONTIAC,9
2020,4,DAIMLER,8
2020,4,LADA,8
2020,4,SUNBEAM,8
2020,4,ACURA,7
2020,4,BUGATTI,7
2020,4,CORVETTE,7
2020,4,HUMMER,6
2020,4,MERCURY,6
2020,4,SAAB,6
2020,4,DAIHATSU,5
2020,4,RILEY,5
2020,4,AC,4
2020,4,DE TOMASO,4
2020,4,OLDSMOBILE,4
2020,4,EBRO,3
2020,4,HILLMAN,3
2020,4,LEYLAND,3
2020,4,ACCESS,2
2020,4,AEON,2
2020,4,BEDFORD,2
2020,4,INFINITI,2
2020,4,JENSEN,2
2020,4,JIALING,2
2020,4,RENAULT TRUCKS,2
2020,4,ALPINA,1
2020,4,BOB CAT,1
2020,4,BSA,1
2020,4,CAGIVA,1
2020,4,ETRUSCO,1
2020,4,FSO CARS,1
2020,4,GINETTA,1
2020,4,HARLEY-DAVIDSON,1
2020,4,HOLDEN,1
2020,4,IVECO,1
2020,4,MARCOS,1
2020,4,MAYBACH,1
2020,4,MITSUBISHI FUSO,1
2020,4,MOBILVETTA,1
2020,4,MOKE AUTOMIBILI,1
2020,4,NSU,1
2020,4,POLSKI-FIAT,1
2020,4,RELIANT,1
2020,4,RUF,1
2020,4,SINGER,1
2020,4,SPYKER,1
2020,4,STROMER,1
2020,4,TVR,1
2020,4,WARTBURG,1
2020,4,WEIDEMANN,1
2020,4,WIESMANN,1
2020,4,WOLSELEY,1
2021,1,VOLKSWAGEN,36764
2021,1,FORD,36496
2021,1,BMW,32221
2021,1,MERCEDES,32076
2021,1,AUDI,29573
2021,1,TOYOTA,25865
2021,1,VAUXHALL,25010
2021,1,NISSAN,22016
2021,1,LAND ROVER,20849
2021,1,KIA,20195
2021,1,PEUGEOT,15887
2021,1,SKODA,14389
2021,1,VOLVO,14115
2021,1,HYUNDAI,13497
2021,1,SEAT,11514
2021,1,MINI,10786
2021,1,CITROEN,8652
2021,1,RENAULT,8142
2021,1,TESLA,7234
2021,1,MG,6220
2021,1,MAZDA,5444
2021,1,JAGUAR,5312
2021,1,HONDA,4906
2021,1,SUZUKI,3907
2021,1,LEXUS,3417
2021,1,FIAT,3395
2021,1,DACIA,3267
2021,1,PORSCHE,3061
2021,1,MITSUBISHI,1990
2021,1,CUPRA,924
2021,1,POLESTAR,922
2021,1,JEEP,915
2021,1,ABARTH,520
2021,1,SUBARU,480
2021,1,DS,416
2021,1,SMART,402
2021,1,ALFA ROMEO,376
2021,1,BENTLEY,327
2021,1,FERRARI,305
2021,1,ASTON MARTIN,287
2021,1,SSANGYONG,241
2021,1,OTHER BRITISH,181
2021,1,LAMBORGHINI,172
2021,1,MASERATI,158
2021,1,MCLAREN,139
2021,1,ROLLS ROYCE,99
2021,1,DODGE,75
2021,1,CATERHAM,63
2021,1,LOTUS,61
2021,1,CHEVROLET,48
2021,1,CHEVROLET GMC,44
2021,1,MORGAN,43
2021,1,ALPINE,42
2021,1,TRIUMPH,40
2021,1,AUSTIN,28
2021,1,AUSTIN HEALEY,26
2021,1,OPEL,23
2021,1,CHRYSLER,20
2021,1,LINCOLN,20
2021,1,LANCIA,18
2021,1,DATSUN,16
2021,1,CADILLAC,15
2021,1,ROVER,13
2021,1,SUNBEAM,13
2021,1,COLEMAN MILNE,11
2021,1,PLYMOUTH,11
2021,1,SAAB,11
2021,1,ARIEL,9
2021,1,BUICK,9
2021,1,LADA,7
2021,1,HUMMER,6
2021,1,MORRIS,6
2021,1,PONTIAC,6
2021,1,WESTFIELD,6
2021,1,DAIMLER,5
2021,1,OLDSMOBILE,5
2021,1,CORVETTE,4
2021,1,DAIHATSU,4
2021,1,TATA,4
2021,1,MOSKVICH,3
2021,1,TALBOT,3
2021,1,ACURA,2
2021,1,BSA,2
2021,1,BUGATTI,2
2021,1,DE TOMASO,2
2021,1,HILLMAN,2
2021,1,HUMBER,2
2021,1,ISUZU,2
2021,1,JAWA,2
2021,1,MERCURY,2
2021,1,SIMCA,2
2021,1,TOMOS,2
2021,1,WOLSELEY,2
2021,1,AC,1
2021,1,ACCESS,1
2021,1,ADRIA,1
2021,1,AM GENERAL,1
2021,1,BMC,1
2021,1,BOND,1
2021,1,BREMACH,1
2021,1,DAF,1
2021,1,DONKERVOORT,1
2021,1,GARELLI,1
2021,1,GENERAL MOTORS,1
2021,1,HARLEY-DAVIDSON,1
2021,1,INDCAR,1
2021,1,IVECO,1
2021,1,JCB,1
2021,1,JENSEN,1
2021,1,KAISAR,1
2021,1,MAN,1
2021,1,MAYBACH,1
2021,1,MGXPOWER,1
2021,1,PANTHER,1
2021,1,PEGASO,1
2021,1,PERODUA,1
2021,1,PINZGAUER,1
2021,1,R-VISION,1
2021,1,RENAULT TRUCKS,1
